datetime,current_slot,head_slot,connected_peer
Oct-12 10:43:09,496115,305048,33
Oct-12 10:43:20,496116,305061,33
Oct-12 10:43:37,496117,305061,33
Oct-12 10:43:44,496118,305172,33
Oct-12 10:43:57,496119,305222,33
Oct-12 10:44:10,496120,305302,33
Oct-12 10:44:22,496121,305347,33
Oct-12 10:44:34,496122,305408,33
Oct-12 10:44:47,496123,305476,33
Oct-12 10:44:59,496124,305536,33
Oct-12 10:45:11,496125,305601,33
Oct-12 10:45:23,496126,305601,33
Oct-12 10:45:35,496127,305728,33
Oct-12 10:45:47,496128,305794,33
Oct-12 10:45:59,496129,305794,33
Oct-12 10:46:12,496130,305794,32
Oct-12 10:46:24,496131,305794,33
Oct-12 10:46:36,496132,305794,32
Oct-12 10:46:44,496133,306111,32
Oct-12 10:46:56,496134,306171,32
Oct-12 10:47:08,496135,306208,32
Oct-12 10:47:21,496136,306273,32
Oct-12 10:47:33,496137,306336,32
Oct-12 10:47:46,496138,306401,32
Oct-12 10:47:58,496139,306465,32
Oct-12 10:48:11,496140,306528,32
Oct-12 10:48:23,496141,306592,32
Oct-12 10:48:36,496142,306592,32
Oct-12 10:48:47,496143,306592,32
Oct-12 10:48:59,496144,306784,32
Oct-12 10:49:08,496145,306847,32
Oct-12 10:49:20,496146,306908,32
Oct-12 10:49:34,496147,306976,33
Oct-12 10:49:47,496148,307040,33
Oct-12 10:49:59,496149,307104,33
Oct-12 10:50:11,496150,307168,33
Oct-12 10:50:22,496151,307232,33
Oct-12 10:50:32,496152,307314,32
Oct-12 10:50:46,496153,307425,32
Oct-12 10:51:00,496154,307425,32
Oct-12 10:51:12,496155,307425,31
Oct-12 10:51:20,496156,307630,31
Oct-12 10:51:32,496157,307705,31
Oct-12 10:51:48,496158,307705,31
Oct-12 10:52:00,496159,307705,31
Oct-12 10:52:09,496160,307905,31
Oct-12 10:52:21,496161,307969,31
Oct-12 10:52:35,496162,308037,31
Oct-12 10:52:47,496163,308069,31
Oct-12 10:52:58,496164,308096,32
Oct-12 10:53:10,496165,308160,30
Oct-12 10:53:23,496166,308224,30
Oct-12 10:53:34,496167,308291,31
Oct-12 10:53:46,496168,308352,31
Oct-12 10:53:57,496169,308417,31
Oct-12 10:54:12,496170,308489,31
Oct-12 10:54:24,496171,308489,31
Oct-12 10:54:37,496172,308489,31
Oct-12 10:54:44,496173,308640,31
Oct-12 10:54:58,496174,308705,31
Oct-12 10:55:10,496175,308788,31
Oct-12 10:55:21,496176,308832,31
Oct-12 10:55:32,496177,308896,31
Oct-12 10:55:44,496178,308961,31
Oct-12 10:55:57,496179,309024,31
Oct-12 10:56:10,496180,309088,31
Oct-12 10:56:22,496181,309153,31
Oct-12 10:56:34,496182,309238,31
Oct-12 10:56:47,496183,309283,30
Oct-12 10:57:00,496184,309367,31
Oct-12 10:57:11,496185,309367,31
Oct-12 10:57:21,496186,309472,31
Oct-12 10:57:34,496187,309555,31
Oct-12 10:57:45,496188,309600,31
Oct-12 10:57:58,496189,309664,31
Oct-12 10:58:09,496190,309752,31
Oct-12 10:58:20,496191,309793,31
Oct-12 10:58:33,496192,309857,31
Oct-12 10:58:44,496193,309920,31
Oct-12 10:58:57,496194,309985,31
Oct-12 10:59:10,496195,310052,31
Oct-12 10:59:23,496196,310135,31
Oct-12 10:59:34,496197,310179,32
Oct-12 10:59:45,496198,310240,32
Oct-12 10:59:57,496199,310304,32
Oct-12 11:00:08,496200,310379,32
Oct-12 11:00:23,496201,310379,32
Oct-12 11:00:35,496202,310531,31
Oct-12 11:00:48,496203,310598,31
Oct-12 11:01:00,496204,310598,32
Oct-12 11:01:11,496205,310598,32
Oct-12 11:01:24,496206,310798,32
Oct-12 11:01:36,496207,310798,32
Oct-12 11:01:47,496208,310798,32
Oct-12 11:01:59,496209,310976,32
Oct-12 11:02:09,496210,311037,32
Oct-12 11:02:21,496211,311073,32
Oct-12 11:02:33,496212,311136,32
Oct-12 11:02:46,496213,311217,32
Oct-12 11:03:00,496214,311217,32
Oct-12 11:03:12,496215,311217,32
Oct-12 11:03:20,496216,311403,32
Oct-12 11:03:37,496217,311403,32
Oct-12 11:03:45,496218,311550,32
Oct-12 11:03:56,496219,311584,32
Oct-12 11:04:09,496220,311650,32
Oct-12 11:04:21,496221,311712,32
Oct-12 11:04:33,496222,311776,32
Oct-12 11:04:46,496223,311840,32
Oct-12 11:04:59,496224,311921,32
Oct-12 11:05:11,496225,311970,32
Oct-12 11:05:22,496226,312032,32
Oct-12 11:05:35,496227,312096,32
Oct-12 11:05:47,496228,312096,32
Oct-12 11:05:59,496229,312096,32
Oct-12 11:06:11,496230,312096,32
Oct-12 11:06:23,496231,312096,33
Oct-12 11:06:32,496232,312401,32
Oct-12 11:06:44,496233,312470,32
Oct-12 11:06:56,496234,312539,32
Oct-12 11:07:08,496235,312598,32
Oct-12 11:07:24,496236,312598,33
Oct-12 11:07:35,496237,312737,32
Oct-12 11:07:45,496238,312800,32
Oct-12 11:07:59,496239,312881,33
Oct-12 11:08:10,496240,312928,33
Oct-12 11:08:22,496241,312992,33
Oct-12 11:08:34,496242,313056,33
Oct-12 11:08:44,496243,313100,33
Oct-12 11:08:58,496244,313154,33
Oct-12 11:09:11,496245,313216,33
Oct-12 11:09:22,496246,313280,33
Oct-12 11:09:36,496247,313368,33
Oct-12 11:09:47,496248,313408,33
Oct-12 11:10:00,496249,313492,33
Oct-12 11:10:11,496250,313539,33
Oct-12 11:10:23,496251,313539,33
Oct-12 11:10:36,496252,313666,32
Oct-12 11:10:44,496253,313724,32
Oct-12 11:10:59,496254,313792,32
Oct-12 11:11:11,496255,313856,32
Oct-12 11:11:23,496256,313856,32
Oct-12 11:11:35,496257,313985,31
Oct-12 11:11:47,496258,314049,31
Oct-12 11:11:59,496259,314113,31
Oct-12 11:12:08,496260,314127,31
Oct-12 11:12:24,496261,314146,31
Oct-12 11:12:32,496262,314169,32
Oct-12 11:12:49,496263,314169,32
Oct-12 11:12:56,496264,314292,32
Oct-12 11:13:09,496265,314366,32
Oct-12 11:13:20,496266,314400,32
Oct-12 11:13:32,496267,314470,32
Oct-12 11:13:48,496268,314470,32
Oct-12 11:13:56,496269,314598,32
Oct-12 11:14:08,496270,314657,32
Oct-12 11:14:20,496271,314720,32
Oct-12 11:14:32,496272,314786,32
Oct-12 11:14:44,496273,314875,32
Oct-12 11:15:00,496274,314875,32
Oct-12 11:15:10,496275,315008,32
Oct-12 11:15:23,496276,315073,32
Oct-12 11:15:33,496277,315136,32
Oct-12 11:15:44,496278,315200,32
Oct-12 11:15:57,496279,315288,31
Oct-12 11:16:09,496280,315351,31
Oct-12 11:16:20,496281,315421,31
Oct-12 11:16:32,496282,315487,32
Oct-12 11:16:44,496283,315545,32
Oct-12 11:16:56,496284,315592,32
Oct-12 11:17:08,496285,315658,32
Oct-12 11:17:20,496286,315717,32
Oct-12 11:17:32,496287,315776,32
Oct-12 11:17:45,496288,315840,32
Oct-12 11:17:57,496289,315904,32
Oct-12 11:18:09,496290,315968,32
Oct-12 11:18:22,496291,316032,32
Oct-12 11:18:34,496292,316096,32
Oct-12 11:18:47,496293,316160,31
Oct-12 11:18:59,496294,316160,32
Oct-12 11:19:12,496295,316306,32
Oct-12 11:19:23,496296,316306,32
Oct-12 11:19:35,496297,316306,32
Oct-12 11:19:47,496298,316480,32
Oct-12 11:20:00,496299,316560,32
Oct-12 11:20:11,496300,316560,32
Oct-12 11:20:23,496301,316560,32
Oct-12 11:20:36,496302,316560,32
Oct-12 11:20:47,496303,316560,32
Oct-12 11:21:00,496304,316560,32
Oct-12 11:21:12,496305,316560,32
Oct-12 11:21:24,496306,316560,32
Oct-12 11:21:35,496307,316560,32
Oct-12 11:21:48,496308,317125,32
Oct-12 11:21:56,496309,317175,32
Oct-12 11:22:09,496310,317221,32
Oct-12 11:22:21,496311,317280,32
Oct-12 11:22:34,496312,317368,32
Oct-12 11:22:46,496313,317409,32
Oct-12 11:22:58,496314,317493,32
Oct-12 11:23:10,496315,317537,32
Oct-12 11:23:23,496316,317600,32
Oct-12 11:23:35,496317,317664,32
Oct-12 11:23:45,496318,317728,32
Oct-12 11:23:58,496319,317792,32
Oct-12 11:24:10,496320,317856,32
Oct-12 11:24:24,496321,317942,32
Oct-12 11:24:37,496322,317985,33
Oct-12 11:24:44,496323,318033,33
Oct-12 11:25:01,496324,318033,33
Oct-12 11:25:08,496325,318162,33
Oct-12 11:25:22,496326,318230,33
Oct-12 11:25:34,496327,318274,33
Oct-12 11:25:46,496328,318336,33
Oct-12 11:25:57,496329,318426,31
Oct-12 11:26:08,496330,318464,31
Oct-12 11:26:21,496331,318529,31
Oct-12 11:26:36,496332,318594,32
Oct-12 11:26:47,496333,318594,32
Oct-12 11:26:56,496334,318715,32
Oct-12 11:27:09,496335,318769,32
Oct-12 11:27:21,496336,318816,32
Oct-12 11:27:34,496337,318899,32
Oct-12 11:27:45,496338,318944,32
Oct-12 11:27:59,496339,319029,32
Oct-12 11:28:10,496340,319072,32
Oct-12 11:28:22,496341,319137,32
Oct-12 11:28:34,496342,319200,32
Oct-12 11:28:44,496343,319247,32
Oct-12 11:29:01,496344,319247,32
Oct-12 11:29:09,496345,319387,32
Oct-12 11:29:21,496346,319436,32
Oct-12 11:29:34,496347,319488,32
Oct-12 11:29:46,496348,319552,32
Oct-12 11:29:59,496349,319617,32
Oct-12 11:30:11,496350,319680,32
Oct-12 11:30:24,496351,319744,32
Oct-12 11:30:35,496352,319744,32
Oct-12 11:30:44,496353,319865,32
Oct-12 11:30:56,496354,319917,32
Oct-12 11:31:09,496355,319974,32
Oct-12 11:31:22,496356,320032,32
Oct-12 11:31:34,496357,320096,32
Oct-12 11:31:47,496358,320177,32
Oct-12 11:31:57,496359,320211,32
Oct-12 11:32:10,496360,320224,32
Oct-12 11:32:22,496361,320289,32
Oct-12 11:32:35,496362,320353,32
Oct-12 11:32:48,496363,320353,32
Oct-12 11:32:56,496364,320470,33
Oct-12 11:33:08,496365,320522,33
Oct-12 11:33:20,496366,320580,33
Oct-12 11:33:33,496367,320640,33
Oct-12 11:33:45,496368,320705,33
Oct-12 11:33:58,496369,320768,33
Oct-12 11:34:11,496370,320768,33
Oct-12 11:34:24,496371,320768,33
Oct-12 11:34:36,496372,320960,33
Oct-12 11:34:44,496373,321009,33
Oct-12 11:34:56,496374,321056,33
Oct-12 11:35:09,496375,321137,33
Oct-12 11:35:21,496376,321186,33
Oct-12 11:35:33,496377,321248,32
Oct-12 11:35:44,496378,321273,32
Oct-12 11:35:56,496379,321285,32
Oct-12 11:36:12,496380,321285,32
Oct-12 11:36:20,496381,321396,32
Oct-12 11:36:32,496382,321441,32
Oct-12 11:36:44,496383,321505,32
Oct-12 11:36:57,496384,321568,32
Oct-12 11:37:10,496385,321655,31
Oct-12 11:37:22,496386,321697,31
Oct-12 11:37:34,496387,321761,31
Oct-12 11:37:47,496388,321824,31
Oct-12 11:38:00,496389,321824,31
Oct-12 11:38:12,496390,321824,31
Oct-12 11:38:21,496391,322007,31
Oct-12 11:38:33,496392,322048,32
Oct-12 11:38:45,496393,322115,32
Oct-12 11:38:58,496394,322176,32
Oct-12 11:39:12,496395,322260,32
Oct-12 11:39:23,496396,322260,31
Oct-12 11:39:36,496397,322260,31
Oct-12 11:39:48,496398,322260,31
Oct-12 11:39:56,496399,322493,32
Oct-12 11:40:09,496400,322557,32
Oct-12 11:40:21,496401,322609,32
Oct-12 11:40:33,496402,322656,32
Oct-12 11:40:45,496403,322721,31
Oct-12 11:40:57,496404,322784,31
Oct-12 11:41:11,496405,322848,31
Oct-12 11:41:24,496406,322912,31
Oct-12 11:41:36,496407,322912,31
Oct-12 11:41:44,496408,323026,31
Oct-12 11:41:56,496409,323088,31
Oct-12 11:42:08,496410,323136,31
Oct-12 11:42:22,496411,323200,31
Oct-12 11:42:35,496412,323286,31
Oct-12 11:42:47,496413,323328,31
Oct-12 11:42:56,496414,323387,32
Oct-12 11:43:08,496415,323425,32
Oct-12 11:43:22,496416,323489,32
Oct-12 11:43:34,496417,323552,32
Oct-12 11:43:47,496418,323617,32
Oct-12 11:43:59,496419,323617,32
Oct-12 11:44:12,496420,323617,32
Oct-12 11:44:20,496421,323806,32
Oct-12 11:44:32,496422,323855,33
Oct-12 11:44:44,496423,323904,33
Oct-12 11:44:58,496424,323985,33
Oct-12 11:45:09,496425,324032,33
Oct-12 11:45:22,496426,324096,33
Oct-12 11:45:35,496427,324178,34
Oct-12 11:45:47,496428,324178,34
Oct-12 11:45:59,496429,324178,34
Oct-12 11:46:08,496430,324343,34
Oct-12 11:46:21,496431,324406,34
Oct-12 11:46:34,496432,324472,34
Oct-12 11:46:46,496433,324512,34
Oct-12 11:46:58,496434,324576,33
Oct-12 11:47:11,496435,324576,33
Oct-12 11:47:23,496436,324576,33
Oct-12 11:47:36,496437,324576,33
Oct-12 11:47:48,496438,324576,33
Oct-12 11:48:00,496439,324576,33
Oct-12 11:48:08,496440,324948,33
Oct-12 11:48:21,496441,325017,33
Oct-12 11:48:34,496442,325057,33
Oct-12 11:48:46,496443,325120,33
Oct-12 11:49:00,496444,325186,33
Oct-12 11:49:11,496445,325265,33
Oct-12 11:49:24,496446,325329,33
Oct-12 11:49:35,496447,325329,34
Oct-12 11:49:44,496448,325439,34
Oct-12 11:49:56,496449,325476,34
Oct-12 11:50:08,496450,325536,33
Oct-12 11:50:22,496451,325601,33
Oct-12 11:50:35,496452,325670,34
Oct-12 11:50:47,496453,325728,34
Oct-12 11:51:00,496454,325728,34
Oct-12 11:51:12,496455,325728,34
Oct-12 11:51:23,496456,325728,34
Oct-12 11:51:35,496457,325728,34
Oct-12 11:51:48,496458,325728,34
Oct-12 11:52:01,496459,325728,34
Oct-12 11:52:13,496460,325728,34
Oct-12 11:52:20,496461,326209,34
Oct-12 11:52:33,496462,326273,33
Oct-12 11:52:45,496463,326336,33
Oct-12 11:52:58,496464,326400,32
Oct-12 11:53:11,496465,326480,34
Oct-12 11:53:24,496466,326547,34
Oct-12 11:53:35,496467,326547,33
Oct-12 11:53:44,496468,326652,33
Oct-12 11:53:56,496469,326710,33
Oct-12 11:54:08,496470,326768,33
Oct-12 11:54:21,496471,326834,33
Oct-12 11:54:33,496472,326880,35
Oct-12 11:54:46,496473,326944,35
Oct-12 11:54:59,496474,327009,35
Oct-12 11:55:12,496475,327073,34
Oct-12 11:55:24,496476,327073,34
Oct-12 11:55:32,496477,327191,34
Oct-12 11:55:49,496478,327191,34
Oct-12 11:55:56,496479,327315,33
Oct-12 11:56:08,496480,327361,32
Oct-12 11:56:21,496481,327424,32
Oct-12 11:56:34,496482,327488,33
Oct-12 11:56:47,496483,327488,33
Oct-12 11:56:59,496484,327488,33
Oct-12 11:57:12,496485,327488,32
Oct-12 11:57:24,496486,327488,32
Oct-12 11:57:33,496487,327804,32
Oct-12 11:57:44,496488,327841,32
Oct-12 11:57:58,496489,327904,32
Oct-12 11:58:11,496490,327968,32
Oct-12 11:58:23,496491,327968,32
Oct-12 11:58:36,496492,327968,32
Oct-12 11:58:44,496493,328142,32
Oct-12 11:58:56,496494,328192,32
Oct-12 11:59:09,496495,328256,32
Oct-12 11:59:21,496496,328322,32
Oct-12 11:59:35,496497,328385,32
Oct-12 11:59:49,496498,328449,32
Oct-12 11:59:56,496499,328497,32
Oct-12 12:00:08,496500,328546,32
Oct-12 12:00:22,496501,328609,32
Oct-12 12:00:34,496502,328672,32
Oct-12 12:00:47,496503,328739,32
Oct-12 12:01:00,496504,328739,32
Oct-12 12:01:08,496505,328849,32
Oct-12 12:01:20,496506,328897,32
Oct-12 12:01:33,496507,328960,32
Oct-12 12:01:47,496508,329046,32
Oct-12 12:01:59,496509,329090,32
Oct-12 12:02:11,496510,329153,32
Oct-12 12:02:24,496511,329153,32
Oct-12 12:02:32,496512,329263,33
Oct-12 12:02:44,496513,329314,32
Oct-12 12:02:57,496514,329377,32
Oct-12 12:03:10,496515,329441,32
Oct-12 12:03:23,496516,329504,32
Oct-12 12:03:35,496517,329504,32
Oct-12 12:03:47,496518,329504,32
Oct-12 12:03:59,496519,329504,32
Oct-12 12:04:12,496520,329504,32
Oct-12 12:04:20,496521,329821,32
Oct-12 12:04:32,496522,329872,32
Oct-12 12:04:44,496523,329921,32
Oct-12 12:04:58,496524,329985,32
Oct-12 12:05:11,496525,330049,32
Oct-12 12:05:23,496526,330049,32
Oct-12 12:05:36,496527,330049,32
Oct-12 12:05:48,496528,330049,32
Oct-12 12:05:56,496529,330297,32
Oct-12 12:06:08,496530,330353,32
Oct-12 12:06:20,496531,330400,32
Oct-12 12:06:34,496532,330477,33
Oct-12 12:06:46,496533,330528,33
Oct-12 12:06:59,496534,330528,32
Oct-12 12:07:11,496535,330528,32
Oct-12 12:07:24,496536,330528,32
Oct-12 12:07:32,496537,330758,32
Oct-12 12:07:45,496538,330816,32
Oct-12 12:07:57,496539,330880,32
Oct-12 12:08:10,496540,330944,32
Oct-12 12:08:23,496541,331008,32
Oct-12 12:08:35,496542,331008,32
Oct-12 12:08:48,496543,331008,32
Oct-12 12:09:01,496544,331008,32
Oct-12 12:09:08,496545,331247,32
Oct-12 12:09:21,496546,331313,32
Oct-12 12:09:33,496547,331361,32
Oct-12 12:09:46,496548,331424,32
Oct-12 12:10:00,496549,331509,32
Oct-12 12:10:12,496550,331509,32
Oct-12 12:10:24,496551,331509,32
Oct-12 12:10:32,496552,331671,32
Oct-12 12:10:45,496553,331731,32
Oct-12 12:10:57,496554,331776,32
Oct-12 12:11:10,496555,331840,32
Oct-12 12:11:23,496556,331904,32
Oct-12 12:11:36,496557,331977,32
Oct-12 12:11:48,496558,331977,32
Oct-12 12:12:00,496559,332115,33
Oct-12 12:12:12,496560,332172,33
Oct-12 12:12:24,496561,332172,33
Oct-12 12:12:36,496562,332172,33
Oct-12 12:12:47,496563,332172,33
Oct-12 12:12:56,496564,332408,33
Oct-12 12:13:08,496565,332461,33
Oct-12 12:13:21,496566,332506,33
Oct-12 12:13:32,496567,332517,33
Oct-12 12:13:45,496568,332572,33
Oct-12 12:13:57,496569,332613,33
Oct-12 12:14:10,496570,332672,33
Oct-12 12:14:23,496571,332736,33
Oct-12 12:14:36,496572,332736,33
Oct-12 12:14:48,496573,332736,32
Oct-12 12:14:59,496574,332736,32
Oct-12 12:15:12,496575,332736,32
Oct-12 12:15:20,496576,333052,32
Oct-12 12:15:32,496577,333104,33
Oct-12 12:15:44,496578,333154,33
Oct-12 12:15:56,496579,333216,33
Oct-12 12:16:09,496580,333280,33
Oct-12 12:16:23,496581,333344,33
Oct-12 12:16:35,496582,333344,33
Oct-12 12:16:48,496583,333344,33
Oct-12 12:17:00,496584,333344,33
Oct-12 12:17:08,496585,333598,33
Oct-12 12:17:20,496586,333632,32
Oct-12 12:17:33,496587,333696,32
Oct-12 12:17:46,496588,333760,32
Oct-12 12:17:59,496589,333824,33
Oct-12 12:18:11,496590,333824,33
Oct-12 12:18:23,496591,333824,33
Oct-12 12:18:36,496592,333824,33
Oct-12 12:18:49,496593,333824,33
Oct-12 12:18:56,496594,334132,33
Oct-12 12:19:09,496595,334195,35
Oct-12 12:19:21,496596,334241,35
Oct-12 12:19:34,496597,334304,34
Oct-12 12:19:47,496598,334304,34
Oct-12 12:19:56,496599,334422,34
Oct-12 12:20:08,496600,334464,34
Oct-12 12:20:20,496601,334529,34
Oct-12 12:20:35,496602,334529,34
Oct-12 12:20:48,496603,334677,34
Oct-12 12:20:58,496604,334720,34
Oct-12 12:21:08,496605,334784,34
Oct-12 12:21:21,496606,334849,34
Oct-12 12:21:34,496607,334915,34
Oct-12 12:21:46,496608,334976,34
Oct-12 12:21:58,496609,335059,34
Oct-12 12:22:11,496610,335127,34
Oct-12 12:22:22,496611,335168,34
Oct-12 12:22:35,496612,335256,34
Oct-12 12:22:48,496613,335298,34
Oct-12 12:22:59,496614,335298,34
Oct-12 12:23:12,496615,335298,34
Oct-12 12:23:23,496616,335503,34
Oct-12 12:23:34,496617,335552,34
Oct-12 12:23:49,496618,335632,34
Oct-12 12:24:00,496619,335632,35
Oct-12 12:24:08,496620,335743,34
Oct-12 12:24:20,496621,335801,34
Oct-12 12:24:37,496622,335801,34
Oct-12 12:24:45,496623,335932,34
Oct-12 12:24:56,496624,335968,34
Oct-12 12:25:08,496625,336036,34
Oct-12 12:25:20,496626,336099,34
Oct-12 12:25:33,496627,336182,34
Oct-12 12:25:44,496628,336224,34
Oct-12 12:25:56,496629,336289,34
Oct-12 12:26:09,496630,336352,34
Oct-12 12:26:21,496631,336419,34
Oct-12 12:26:33,496632,336480,34
Oct-12 12:26:45,496633,336544,34
Oct-12 12:26:58,496634,336625,34
Oct-12 12:27:09,496635,336672,34
Oct-12 12:27:22,496636,336760,34
Oct-12 12:27:34,496637,336802,34
Oct-12 12:27:47,496638,336884,34
Oct-12 12:27:59,496639,336946,34
Oct-12 12:28:11,496640,336993,34
Oct-12 12:28:23,496641,337056,34
Oct-12 12:28:35,496642,337121,34
Oct-12 12:28:48,496643,337184,34
Oct-12 12:28:59,496644,337184,34
Oct-12 12:29:09,496645,337312,34
Oct-12 12:29:21,496646,337378,34
Oct-12 12:29:33,496647,337441,34
Oct-12 12:29:47,496648,337508,34
Oct-12 12:29:59,496649,337568,34
Oct-12 12:30:12,496650,337648,34
Oct-12 12:30:24,496651,337718,34
Oct-12 12:30:35,496652,337761,34
Oct-12 12:30:47,496653,337824,34
Oct-12 12:30:58,496654,337888,34
Oct-12 12:31:11,496655,337970,34
Oct-12 12:31:23,496656,338023,34
Oct-12 12:31:33,496657,338103,34
Oct-12 12:31:48,496658,338103,34
Oct-12 12:31:58,496659,338240,34
Oct-12 12:32:09,496660,338240,34
Oct-12 12:32:21,496661,338429,34
Oct-12 12:32:33,496662,338496,34
Oct-12 12:32:45,496663,338592,34
Oct-12 12:32:57,496664,338709,34
Oct-12 12:33:08,496665,338752,34
Oct-12 12:33:21,496666,338816,34
Oct-12 12:33:34,496667,338881,34
Oct-12 12:33:45,496668,338960,34
Oct-12 12:33:56,496669,339008,34
Oct-12 12:34:12,496670,339008,34
Oct-12 12:34:24,496671,339008,34
Oct-12 12:34:32,496672,339227,34
Oct-12 12:34:48,496673,339227,34
Oct-12 12:34:56,496674,339355,34
Oct-12 12:35:13,496675,339355,34
Oct-12 12:35:20,496676,339461,34
Oct-12 12:35:36,496677,339461,34
Oct-12 12:35:45,496678,339606,34
Oct-12 12:35:58,496679,339654,34
Oct-12 12:36:11,496680,339714,34
Oct-12 12:36:23,496681,339777,34
Oct-12 12:36:35,496682,339842,34
Oct-12 12:36:48,496683,339907,34
Oct-12 12:36:56,496684,339964,34
Oct-12 12:37:12,496685,340047,34
Oct-12 12:37:21,496686,340096,34
Oct-12 12:37:32,496687,340180,34
Oct-12 12:37:44,496688,340240,34
Oct-12 12:38:01,496689,340240,34
Oct-12 12:38:09,496690,340356,34
Oct-12 12:38:22,496691,340416,34
Oct-12 12:38:34,496692,340480,34
Oct-12 12:38:47,496693,340544,34
Oct-12 12:39:00,496694,340544,34
Oct-12 12:39:08,496695,340646,34
Oct-12 12:39:21,496696,340704,34
Oct-12 12:39:35,496697,340769,35
Oct-12 12:39:48,496698,340769,35
Oct-12 12:40:00,496699,340769,35
Oct-12 12:40:08,496700,340945,35
Oct-12 12:40:21,496701,340992,35
Oct-12 12:40:33,496702,341056,35
Oct-12 12:40:46,496703,341121,35
Oct-12 12:40:59,496704,341185,34
Oct-12 12:41:12,496705,341185,34
Oct-12 12:41:23,496706,341185,34
Oct-12 12:41:32,496707,341374,34
Oct-12 12:41:44,496708,341408,34
Oct-12 12:41:57,496709,341472,34
Oct-12 12:42:11,496710,341536,34
Oct-12 12:42:24,496711,341536,34
Oct-12 12:42:36,496712,341536,34
Oct-12 12:42:44,496713,341709,34
Oct-12 12:42:57,496714,341760,34
Oct-12 12:43:10,496715,341824,34
Oct-12 12:43:23,496716,341888,34
Oct-12 12:43:36,496717,341888,34
Oct-12 12:43:47,496718,341888,34
Oct-12 12:43:59,496719,341888,34
Oct-12 12:44:12,496720,341888,34
Oct-12 12:44:20,496721,342181,34
Oct-12 12:44:33,496722,342240,34
Oct-12 12:44:47,496723,342326,34
Oct-12 12:45:00,496724,342368,34
Oct-12 12:45:11,496725,342368,34
Oct-12 12:45:23,496726,342368,34
Oct-12 12:45:36,496727,342368,34
Oct-12 12:45:49,496728,342368,34
Oct-12 12:45:56,496729,342657,34
Oct-12 12:46:12,496730,342720,34
Oct-12 12:46:20,496731,342763,34
Oct-12 12:46:32,496732,342816,34
Oct-12 12:46:45,496733,342881,34
Oct-12 12:46:58,496734,342944,34
Oct-12 12:47:11,496735,343010,34
Oct-12 12:47:25,496736,343078,34
Oct-12 12:47:37,496737,343078,34
Oct-12 12:47:44,496738,343168,34
Oct-12 12:47:57,496739,343232,34
Oct-12 12:48:11,496740,343297,34
Oct-12 12:48:24,496741,343297,34
Oct-12 12:48:36,496742,343297,34
Oct-12 12:48:44,496743,343475,34
Oct-12 12:48:56,496744,343520,34
Oct-12 12:49:11,496745,343602,34
Oct-12 12:49:21,496746,343649,34
Oct-12 12:49:34,496747,343712,34
Oct-12 12:49:45,496748,343776,34
Oct-12 12:49:58,496749,343840,33
Oct-12 12:50:11,496750,343904,33
Oct-12 12:50:24,496751,343904,33
Oct-12 12:50:37,496752,343904,34
Oct-12 12:50:45,496753,344095,34
Oct-12 12:50:56,496754,344128,34
Oct-12 12:51:10,496755,344192,34
Oct-12 12:51:24,496756,344273,34
Oct-12 12:51:35,496757,344273,34
Oct-12 12:51:48,496758,344273,34
Oct-12 12:51:56,496759,344447,34
Oct-12 12:52:08,496760,344496,34
Oct-12 12:52:20,496761,344547,34
Oct-12 12:52:32,496762,344611,34
Oct-12 12:52:45,496763,344673,34
Oct-12 12:52:58,496764,344736,34
Oct-12 12:53:12,496765,344815,34
Oct-12 12:53:24,496766,344815,34
Oct-12 12:53:36,496767,344815,33
Oct-12 12:53:45,496768,344988,33
Oct-12 12:53:56,496769,345045,33
Oct-12 12:54:10,496770,345059,33
Oct-12 12:54:20,496771,345080,33
Oct-12 12:54:32,496772,345096,33
Oct-12 12:54:44,496773,345163,34
Oct-12 12:54:57,496774,345238,34
Oct-12 12:55:09,496775,345311,34
Oct-12 12:55:22,496776,345346,34
Oct-12 12:55:33,496777,345409,35
Oct-12 12:55:47,496778,345473,35
Oct-12 12:55:58,496779,345536,35
Oct-12 12:56:12,496780,345625,35
Oct-12 12:56:24,496781,345625,35
Oct-12 12:56:36,496782,345625,34
Oct-12 12:56:44,496783,345772,34
Oct-12 12:56:56,496784,345826,34
Oct-12 12:57:10,496785,345905,35
Oct-12 12:57:21,496786,345926,35
Oct-12 12:57:32,496787,345950,35
Oct-12 12:57:44,496788,345984,35
Oct-12 12:57:59,496789,346066,35
Oct-12 12:58:11,496790,346112,35
Oct-12 12:58:24,496791,346112,35
Oct-12 12:58:32,496792,346234,35
Oct-12 12:58:48,496793,346234,35
Oct-12 12:58:56,496794,346338,36
Oct-12 12:59:09,496795,346400,36
Oct-12 12:59:24,496796,346490,35
Oct-12 12:59:36,496797,346528,36
Oct-12 12:59:44,496798,346571,36
Oct-12 12:59:57,496799,346624,36
Oct-12 13:00:11,496800,346702,36
Oct-12 13:00:24,496801,346702,36
Oct-12 13:00:32,496802,346812,36
Oct-12 13:00:44,496803,346851,36
Oct-12 13:00:56,496804,346874,36
Oct-12 13:01:11,496805,346912,35
Oct-12 13:01:20,496806,346963,35
Oct-12 13:01:33,496807,347008,35
Oct-12 13:01:46,496808,347074,35
Oct-12 13:01:59,496809,347074,36
Oct-12 13:02:08,496810,347169,36
Oct-12 13:02:22,496811,347233,35
Oct-12 13:02:36,496812,347233,34
Oct-12 13:02:44,496813,347338,34
