,seconds_elapsed,lighthouse_sync_percentage,nimbus_sync_percentage,prysm_sync_percentage,teku_sync_percentage,minutes_elapsed
18310,100934.615,,99.7265390515574,,,1682.2435833333334
18311,100934.62400000001,,99.73987861001801,,,1682.2437333333335
18312,100946.092,,99.73987861001801,,,1682.4348666666667
18313,100946.10200000001,,99.74654838924832,,,1682.4350333333336
18314,100956.28600000001,,99.74654838924832,,,1682.6047666666668
18315,100956.296,,99.75321816847863,,,1682.6049333333333
18316,100968.04400000001,,99.75321816847863,,,1682.8007333333335
18317,100968.054,,99.75988794770893,,,1682.8009
18318,100980.08600000001,,99.75988794770893,,,1683.0014333333336
18319,100980.095,,99.76655772693924,,,1683.0015833333334
18320,100992.047,,99.76655772693924,,,1683.2007833333334
18321,100992.057,,99.77322750616955,,,1683.20095
18322,101007.712,,99.77322750616955,,,1683.4618666666668
18323,101007.72200000001,,99.77989728539985,,,1683.4620333333335
18324,101019.693,,99.77989728539985,,,1683.66155
18325,101019.702,,99.78656706463016,,,1683.6617
18326,101031.178,,99.78656706463016,,,1683.8529666666666
18327,101031.18800000001,,99.79323684386047,,,1683.8531333333335
18328,101042.142,,99.79323684386047,,,1684.0357000000001
18329,101042.152,,99.79990662309078,,,1684.0358666666666
18330,101053.193,,99.79990662309078,,,1684.2198833333334
18331,101053.202,,99.80657640232108,,,1684.2200333333335
18332,101064.15000000001,,99.80657640232108,,,1684.4025000000001
18333,101064.16,,99.81324618155139,,,1684.4026666666666
18334,101076.205,,99.81324618155139,,,1684.6034166666666
18335,101076.21500000001,,99.826585740012,,,1684.6035833333335
18336,101088.085,,99.826585740012,,,1684.8014166666667
18337,101088.095,,99.83325551924231,,,1684.8015833333334
18338,101100.23300000001,,99.83325551924231,,,1685.0038833333335
18339,101100.243,,99.83992529847262,,,1685.00405
18340,101112.32900000001,,99.83992529847262,,,1685.2054833333336
18341,101112.339,,99.84659507770293,,,1685.20565
18342,101124.33200000001,,99.84659507770293,,,1685.4055333333336
18343,101124.341,,99.85326485693324,,,1685.4056833333334
18344,101136.156,,99.85326485693324,,,1685.6026
18345,101136.16600000001,,99.85993463616354,,,1685.6027666666669
18346,101150.78000000001,,99.85993463616354,,,1685.8463333333336
18347,101150.789,,99.86660441539385,,,1685.8464833333335
18348,101162.183,,99.86660441539385,,,1686.0363833333333
18349,101162.193,,99.87327419462416,,,1686.03655
18350,101173.611,,99.87327419462416,,,1686.22685
18351,101173.62000000001,,99.87994397385447,,,1686.227
18352,101187.98300000001,,99.87994397385447,,,1686.4663833333334
18353,101187.993,,99.88661375308477,,,1686.46655
18354,101197.94600000001,,99.88661375308477,,,1686.6324333333334
18355,101197.955,,99.89328353231508,,,1686.6325833333333
18356,101209.288,,99.89328353231508,,,1686.8214666666668
18357,101209.29800000001,,99.89995331154539,,,1686.8216333333335
18358,101220.316,,99.89995331154539,,,1687.0052666666668
18359,101220.326,,99.9066230907757,,,1687.0054333333333
18360,101232.235,,99.9066230907757,,,1687.2039166666666
18361,101232.24500000001,,99.913292870006,,,1687.2040833333335
18362,101244.12000000001,,99.913292870006,,,1687.4020000000003
18363,101244.13,,99.91996264923631,,,1687.4021666666667
18364,101256.229,,99.91996264923631,,,1687.6038166666667
18365,101256.239,,99.92663242846662,,,1687.6039833333334
18366,101268.061,,99.92663242846662,,,1687.8010166666668
18367,101268.07,,,,,1687.8011666666669
18368,101280.043,,99.92663242846662,,,1688.0007166666667
18369,101280.053,,99.92663242846662,,,1688.0008833333334
18370,101292.20300000001,,99.93330220769693,,,1688.2033833333335
18371,101292.213,,99.93330220769693,,,1688.20355
18372,101304.266,,99.93997198692723,,,1688.4044333333334
18373,101304.27500000001,,99.93997198692723,,,1688.4045833333334
18374,101316.19200000001,,99.95331154538785,,,1688.6032000000002
18375,101316.202,,99.95331154538785,,,1688.6033666666667
18376,101328.06700000001,,99.95998132461816,,,1688.8011166666668
18377,101328.076,,99.95998132461816,,,1688.8012666666666
18378,101337.50600000001,,99.95998132461816,,,1688.9584333333335
18379,101340.36300000001,,99.95998132461816,,,1689.0060500000002
18380,101340.373,,99.95998132461816,,,1689.006216666667
18381,101352.081,,99.95998132461816,,,1689.20135
18382,101352.091,,,,,1689.2015166666667
18383,101364.119,,99.96665110384846,,,1689.4019833333334
18384,101364.129,,99.96665110384846,,,1689.4021500000001
18385,101379.19200000001,,99.97332088307877,,,1689.6532000000002
18386,101379.201,,99.97332088307877,,,1689.65335
18387,101389.16600000001,,99.97999066230908,,,1689.8194333333336
18388,101389.175,,99.97999066230908,,,1689.8195833333334
18389,101400.042,,99.99333022076969,,,1690.0007
18390,101400.05200000001,,99.99333022076969,,,1690.0008666666668
18391,101412.046,,100.0,,,1690.2007666666666
18392,101412.05500000001,,100.0,,,1690.200916666667
18393,101413.23400000001,,,,,1690.2205666666669
18394,101424.134,,,,,1690.4022333333335
18395,101424.144,,,,,1690.4024
18396,101436.04100000001,,,,,1690.6006833333336
18397,101436.051,,,,,1690.60085
18398,101448.361,,,,,1690.8060166666667
18399,101448.371,,,,,1690.8061833333334
18400,101463.1,,,,,1691.0516666666667
18401,101463.11,,,,,1691.0518333333334
18402,101473.53600000001,,,,,1691.2256000000002
18403,101473.546,,,,,1691.2257666666667
18404,4.0,,,0.014669209329617133,,0.06666666666666667
18405,7.0,,,0.027612629326338133,,0.11666666666666667
18406,11.0,,,0.0414189439895072,,0.18333333333333332
18407,14.0,,,0.05544098231928828,,0.23333333333333334
18408,18.0,,,0.06903157331584533,,0.3
18409,23.0,,,0.08305361164562643,,0.38333333333333336
18410,27.0,,,0.09664420264218346,,0.45
18411,31.000000000000004,,,0.11045051730535253,,0.5166666666666667
18412,35.0,,,0.12425683196852161,,0.5833333333333334
18413,40.0,,,0.13806314663169067,,0.6666666666666666
18414,44.0,,,0.15186946129485973,,0.7333333333333333
18415,49.0,,,0.1656757759580288,,0.8166666666666667
18416,54.0,,,0.17948209062119785,,0.9
18417,57.0,,,0.19328840528436692,,0.95
18418,61.00000000000001,,,0.20731044361414802,,1.0166666666666668
18419,65.0,,,0.22090103461070507,,1.0833333333333333
18420,70.0,,,0.23470734927387413,,1.1666666666666667
18421,76.0,,,0.24851366393704322,,1.2666666666666666
18422,79.0,,,0.26253570226682427,,1.3166666666666667
18423,88.0,,,0.2899326079265504,,1.4666666666666666
18424,92.0,,,0.30373892258971946,,1.5333333333333334
18425,101.0,,,0.3313515519160576,,1.6833333333333333
18426,104.0,,,0.34515786657922665,,1.7333333333333334
18427,109.0,,,0.3589641812423957,,1.8166666666666667
18428,113.0,,,0.37277049590556477,,1.8833333333333333
18429,118.00000000000001,,,0.38657681056873383,,1.966666666666667
18430,123.00000000000001,,,0.40038312523190295,,2.0500000000000003
18431,127.00000000000001,,,0.41418943989507195,,2.1166666666666667
18432,131.0,,,0.42799575455824107,,2.183333333333333
18433,136.0,,,0.44180206922141013,,2.2666666666666666
18434,139.0,,,0.4556083838845792,,2.316666666666667
18435,148.0,,,0.4832210132109173,,2.466666666666667
18436,153.0,,,0.49702732787408643,,2.55
18437,161.0,,,0.5246399572004246,,2.683333333333333
18438,165.0,,,0.5386619955302057,,2.75
18439,169.0,,,0.5522525865267627,,2.816666666666667
18440,172.0,,,0.5660589011899317,,2.8666666666666667
18441,175.0,,,0.5798652158531008,,2.9166666666666665
18442,177.0,,,0.594102977849494,,2.95
18443,183.0,,,0.621284159842608,,3.05
18444,186.0,,,0.6355219218390011,,3.1
18445,188.0,,,0.6488967891689462,,3.1333333333333333
18446,190.0,,,0.6627031038321152,,3.1666666666666665
18447,194.0,,,0.6765094184952843,,3.2333333333333334
18448,196.0,,,0.6905314568250654,,3.2666666666666666
18449,198.0,,,0.7041220478216225,,3.3
18450,201.0,,,0.7179283624847914,,3.35
18451,208.0,,,0.7455409918111295,,3.466666666666667
18452,211.0,,,0.7593473064742987,,3.5166666666666666
18453,213.0,,,0.7731536211374677,,3.55
18454,216.0,,,0.7869599358006367,,3.6
18455,220.0,,,0.8007662504638059,,3.6666666666666665
18456,224.0,,,0.814572565126975,,3.7333333333333334
18457,231.00000000000003,,,0.8421851944533132,,3.8500000000000005
18458,234.00000000000003,,,0.8559915091164821,,3.9000000000000004
18459,237.00000000000003,,,0.8697978237796512,,3.9500000000000006
18460,243.00000000000003,,,0.8974104531059894,,4.050000000000001
18461,247.00000000000003,,,0.9112167677691584,,4.116666666666667
18462,249.00000000000003,,,0.9250230824323274,,4.15
18463,255.00000000000003,,,0.9526357117586657,,4.250000000000001
18464,258.0,,,0.9668734737550586,,4.3
18465,261.0,,,0.9802483410850037,,4.35
18466,265.0,,,0.9940546557481729,0.4518849543714218,4.416666666666667
18467,268.0,,,1.007860970411342,,4.466666666666667
18468,272.0,,,1.021667285074511,,4.533333333333333
18469,275.0,,,1.03547359973768,,4.583333333333333
18470,279.0,,,1.0492799144008491,,4.65
18471,282.0,,,1.063517676397242,,4.7
18472,285.0,,,1.0768925437271872,,4.75
18473,292.0,,,1.1045051730535254,,4.866666666666666
18474,295.0,,,1.1183114877166944,,4.916666666666667
18475,299.0,,,1.1321178023798635,,4.983333333333333
18476,302.0,,,1.1459241170430325,,5.033333333333333
18477,306.0,,,1.1597304317062016,,5.1
18478,310.0,,,1.1735367463693707,,5.166666666666667
18479,313.0,,,1.1873430610325397,0.6145155289194368,5.216666666666667
18480,317.0,,,1.2011493756957088,,5.283333333333333
18481,321.0,,,1.2149556903588778,,5.35
18482,327.0,,,1.242568319685216,,5.45
18483,332.0,,,1.256374634348385,,5.533333333333333
18484,340.0,,,1.2842029873413352,,5.666666666666667
18485,344.0,,,1.2977935783378924,,5.733333333333333
18486,347.0,,,1.3120313403342854,,5.783333333333333
18487,350.0,,,1.3258376549974544,,5.833333333333333
18488,353.0,,,1.3392125223273994,,5.883333333333334
18489,357.0,,,1.3530188369905687,,5.95
18490,363.0,,,1.3806314663169066,,6.05
18491,366.0,,,1.3944377809800756,,6.1
